"TileID","SpeciesCode","SpeciesName","b1","b2","b3","b4"
"C24","PINU.STR","Eastern white pine",111.35133494663,0.065713056722938,1.89246349743602,-0.000416476070959317
"C25","PINU.STR","Eastern white pine",110.132421765479,0.065713056722938,1.89246349743602,-0.000416476070959317
"C26","PINU.STR","Eastern white pine",109.719825134239,0.065713056722938,1.89246349743602,-0.000416476070959317
"C27","PINU.STR","Eastern white pine",107.823935717712,0.065713056722938,1.89246349743602,-0.000416476070959317
"B28","ACER.RUB","Red maple",102.63771820296,0.0604233155879779,1.95623291673645,-0.00067959786743045
"C28","ACER.RUB","Red maple",105.669075117009,0.0604233155879779,1.95623291673645,-0.00067959786743045
"C31","ACER.RUB","Red maple",106.661157547545,0.0604233155879779,1.95623291673645,-0.00067959786743045
"C32","ACER.RUB","Red maple",105.596992185662,0.0604233155879779,1.95623291673645,-0.00067959786743045
"D31","ACER.RUB","Red maple",96.3677759718908,0.0604233155879779,1.95623291673645,-0.00067959786743045
"D32","ACER.RUB","Red maple",111.701779449307,0.0604233155879779,1.95623291673645,-0.00067959786743045
"D33","ACER.RUB","Red maple",96.6430942421975,0.0604233155879779,1.95623291673645,-0.00067959786743045
"E31","ACER.RUB","Red maple",101.178155471561,0.0604233155879779,1.95623291673645,-0.00067959786743045
"E32","ACER.RUB","Red maple",83.4288667155759,0.0604233155879779,1.95623291673645,-0.00067959786743045
"E33","ACER.RUB","Red maple",92.0267134297894,0.0604233155879779,1.95623291673645,-0.00067959786743045
"F33","ACER.RUB","Red maple",47.9939226054646,0.0604233155879779,1.95623291673645,-0.00067959786743045
"F34","ACER.RUB","Red maple",29.0869369634469,0.0604233155879779,1.95623291673645,-0.00067959786743045
"F2","THUJ.PLI","Western redcedar",185.426879031441,0.0492611252885774,1.94800037142164,0.000172177425896448
"F4","THUJ.PLI","Western redcedar",194.671157809477,0.0492611252885774,1.94800037142164,0.000172177425896448
"G2","THUJ.PLI","Western redcedar",202.151148470719,0.0492611252885774,1.94800037142164,0.000172177425896448
"G4","THUJ.PLI","Western redcedar",200.670569586833,0.0492611252885774,1.94800037142164,0.000172177425896448
"H1","THUJ.PLI","Western redcedar",209.464755968237,0.0492611252885774,1.94800037142164,0.000172177425896448
"H2","THUJ.PLI","Western redcedar",200.023668790333,0.0492611252885774,1.94800037142164,0.000172177425896448
"I2","THUJ.PLI","Western redcedar",176.878235402468,0.0492611252885774,1.94800037142164,0.000172177425896448
"I3","THUJ.PLI","Western redcedar",215.36701958717,0.0492611252885774,1.94800037142164,0.000172177425896448
"J1","THUJ.PLI","Western redcedar",194.49252074363,0.0492611252885774,1.94800037142164,0.000172177425896448
"J2","THUJ.PLI","Western redcedar",183.712090899493,0.0492611252885774,1.94800037142164,0.000172177425896448
"K1","THUJ.PLI","Western redcedar",178.510896046468,0.0492611252885774,1.94800037142164,0.000172177425896448
"K2","THUJ.PLI","Western redcedar",173.345792149539,0.0492611252885774,1.94800037142164,0.000172177425896448
"L2","THUJ.PLI","Western redcedar",175.931458087713,0.0492611252885774,1.94800037142164,0.000172177425896448
"F2","TSUG.MER","Mountain hemlock",188.891754007696,0.055915949926814,1.85973796706874,0.000598986139893162
"F3","TSUG.MER","Mountain hemlock",230.918818904767,0.055915949926814,1.85973796706874,0.000598986139893162
"G2","TSUG.MER","Mountain hemlock",192.397070783184,0.055915949926814,1.85973796706874,0.000598986139893162
"G3","TSUG.MER","Mountain hemlock",168.165844781556,0.055915949926814,1.85973796706874,0.000598986139893162
"H2","TSUG.MER","Mountain hemlock",128.096185433213,0.055915949926814,1.85973796706874,0.000598986139893162
"H3","TSUG.MER","Mountain hemlock",128.56687097503,0.055915949926814,1.85973796706874,0.000598986139893162
"I2","TSUG.MER","Mountain hemlock",117.093644398978,0.055915949926814,1.85973796706874,0.000598986139893162
"I3","TSUG.MER","Mountain hemlock",89.3668402646047,0.055915949926814,1.85973796706874,0.000598986139893162
"J2","TSUG.MER","Mountain hemlock",126.232672106542,0.055915949926814,1.85973796706874,0.000598986139893162
"J3","TSUG.MER","Mountain hemlock",92.1952982657598,0.055915949926814,1.85973796706874,0.000598986139893162
"K2","TSUG.MER","Mountain hemlock",120.627645770802,0.055915949926814,1.85973796706874,0.000598986139893162
"K3","TSUG.MER","Mountain hemlock",102.053465846837,0.055915949926814,1.85973796706874,0.000598986139893162
"L2","TSUG.MER","Mountain hemlock",140.514478746503,0.055915949926814,1.85973796706874,0.000598986139893162
"L3","TSUG.MER","Mountain hemlock",108.670636157537,0.055915949926814,1.85973796706874,0.000598986139893162
"M2","TSUG.MER","Mountain hemlock",113.64404434135,0.055915949926814,1.85973796706874,0.000598986139893162
"M3","TSUG.MER","Mountain hemlock",122.767274181069,0.055915949926814,1.85973796706874,0.000598986139893162
"E5","PSEU.MEN","Douglas-fir",218.808054586541,0.0514687342112826,1.96317384945956,0.000411716470553026
"E6","PSEU.MEN","Douglas-fir",222.062291318276,0.0514687342112826,1.96317384945956,0.000411716470553026
"E7","PSEU.MEN","Douglas-fir",186.49801874825,0.0514687342112826,1.96317384945956,0.000411716470553026
"F3","PSEU.MEN","Douglas-fir",252.428767331002,0.0514687342112826,1.96317384945956,0.000411716470553026
"F4","PSEU.MEN","Douglas-fir",221.867380890885,0.0514687342112826,1.96317384945956,0.000411716470553026
"F5","PSEU.MEN","Douglas-fir",191.68700941736,0.0514687342112826,1.96317384945956,0.000411716470553026
"F6","PSEU.MEN","Douglas-fir",189.399540605039,0.0514687342112826,1.96317384945956,0.000411716470553026
"F7","PSEU.MEN","Douglas-fir",174.199571915934,0.0514687342112826,1.96317384945956,0.000411716470553026
"G3","PSEU.MEN","Douglas-fir",230.829563414726,0.0514687342112826,1.96317384945956,0.000411716470553026
"G4","PSEU.MEN","Douglas-fir",178.388706286465,0.0514687342112826,1.96317384945956,0.000411716470553026
"G5","PSEU.MEN","Douglas-fir",185.672885413071,0.0514687342112826,1.96317384945956,0.000411716470553026
"G6","PSEU.MEN","Douglas-fir",206.956118460823,0.0514687342112826,1.96317384945956,0.000411716470553026
"H4","PSEU.MEN","Douglas-fir",162.797085382129,0.0514687342112826,1.96317384945956,0.000411716470553026
"H5","PSEU.MEN","Douglas-fir",218.356941485565,0.0514687342112826,1.96317384945956,0.000411716470553026
"I4","PSEU.MEN","Douglas-fir",217.173629522235,0.0514687342112826,1.96317384945956,0.000411716470553026
"I5","PSEU.MEN","Douglas-fir",223.070639065944,0.0514687342112826,1.96317384945956,0.000411716470553026
"E6","PICE.ENG","Engelmann spruce",196.19935958169,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"E7","PICE.ENG","Engelmann spruce",180.397407569549,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"F4","PICE.ENG","Engelmann spruce",227.359713914711,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"F5","PICE.ENG","Engelmann spruce",175.831928066267,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"F6","PICE.ENG","Engelmann spruce",161.556069176819,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"F7","PICE.ENG","Engelmann spruce",148.431666186322,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"G5","PICE.ENG","Engelmann spruce",164.511301264209,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"G6","PICE.ENG","Engelmann spruce",174.328496598222,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"G7","PICE.ENG","Engelmann spruce",122.680168889612,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"H5","PICE.ENG","Engelmann spruce",184.29771933258,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"H6","PICE.ENG","Engelmann spruce",136.135144676841,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"H7","PICE.ENG","Engelmann spruce",102.044014455525,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"I3","PICE.ENG","Engelmann spruce",108.839699066486,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"I4","PICE.ENG","Engelmann spruce",164.899229346576,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"I5","PICE.ENG","Engelmann spruce",186.282768768965,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"I6","PICE.ENG","Engelmann spruce",153.907764413738,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"J3","PICE.ENG","Engelmann spruce",127.964406022808,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"J4","PICE.ENG","Engelmann spruce",176.598080302454,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"J5","PICE.ENG","Engelmann spruce",171.297324353722,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"K3","PICE.ENG","Engelmann spruce",141.45780613216,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"K4","PICE.ENG","Engelmann spruce",119.656871747294,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"K5","PICE.ENG","Engelmann spruce",128.356525691481,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"K6","PICE.ENG","Engelmann spruce",163.052170519307,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"L4","PICE.ENG","Engelmann spruce",128.19725048905,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"L5","PICE.ENG","Engelmann spruce",91.2532395404761,0.0473222757292084,1.89035661292165,7.02111166407183e-05
"E6","TSUG.HET","Western hemlock",228.045257469612,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"F2","TSUG.HET","Western hemlock",210.722148880515,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"F3","TSUG.HET","Western hemlock",259.033011864761,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"F4","TSUG.HET","Western hemlock",251.035943154773,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"F5","TSUG.HET","Western hemlock",201.023119420255,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"F6","TSUG.HET","Western hemlock",205.191756379468,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"G2","TSUG.HET","Western hemlock",235.974192303918,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"G3","TSUG.HET","Western hemlock",250.768460557004,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"G4","TSUG.HET","Western hemlock",246.161192535212,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"G5","TSUG.HET","Western hemlock",201.484580482865,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"G6","TSUG.HET","Western hemlock",203.33883495222,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"H1","TSUG.HET","Western hemlock",223.03858204359,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"H2","TSUG.HET","Western hemlock",202.719767588083,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"H3","TSUG.HET","Western hemlock",215.850019354086,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"H5","TSUG.HET","Western hemlock",190.513560099662,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"I2","TSUG.HET","Western hemlock",182.981761076311,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"I3","TSUG.HET","Western hemlock",155.423070359576,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"J1","TSUG.HET","Western hemlock",203.490150058912,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"J2","TSUG.HET","Western hemlock",166.14657076515,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"J3","TSUG.HET","Western hemlock",139.397634602868,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"K1","TSUG.HET","Western hemlock",183.998022979575,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"K2","TSUG.HET","Western hemlock",154.932219624899,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"K3","TSUG.HET","Western hemlock",157.972501388525,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"L1","TSUG.HET","Western hemlock",142.010314958351,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"L3","TSUG.HET","Western hemlock",139.51744744174,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"M2","TSUG.HET","Western hemlock",136.516391506316,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"M3","TSUG.HET","Western hemlock",120.524569363213,0.0508777481250617,1.68968751532141,-6.20091640135837e-05
"A24","ACER.SAH","Sugar maple",115.940390890356,0.0591792173074023,2.02682259515601,-0.000224632251220005
"A25","ACER.SAH","Sugar maple",108.805167442685,0.0591792173074023,2.02682259515601,-0.000224632251220005
"A26","ACER.SAH","Sugar maple",110.840129822275,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B21","ACER.SAH","Sugar maple",135.571245247653,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B22","ACER.SAH","Sugar maple",125.888989697377,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B23","ACER.SAH","Sugar maple",124.012829369874,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B24","ACER.SAH","Sugar maple",114.566575647605,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B25","ACER.SAH","Sugar maple",120.981186023135,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B26","ACER.SAH","Sugar maple",123.138253072581,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B27","ACER.SAH","Sugar maple",121.869846094415,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B28","ACER.SAH","Sugar maple",127.787340702628,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C21","ACER.SAH","Sugar maple",107.809231710036,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C24","ACER.SAH","Sugar maple",135.135829017723,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C25","ACER.SAH","Sugar maple",125.193345534377,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C26","ACER.SAH","Sugar maple",128.373787048386,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C27","ACER.SAH","Sugar maple",124.725192073637,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C28","ACER.SAH","Sugar maple",125.425534148108,0.0591792173074023,2.02682259515601,-0.000224632251220005
"C29","ACER.SAH","Sugar maple",118.888874000439,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D27","ACER.SAH","Sugar maple",133.672377414694,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D28","ACER.SAH","Sugar maple",131.637611165387,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D29","ACER.SAH","Sugar maple",121.854087115397,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D30","ACER.SAH","Sugar maple",128.825893244853,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D31","ACER.SAH","Sugar maple",129.223317873656,0.0591792173074023,2.02682259515601,-0.000224632251220005
"D32","ACER.SAH","Sugar maple",122.449235924497,0.0591792173074023,2.02682259515601,-0.000224632251220005
"E29","ACER.SAH","Sugar maple",126.180072396578,0.0591792173074023,2.02682259515601,-0.000224632251220005
"E30","ACER.SAH","Sugar maple",135.479921799222,0.0591792173074023,2.02682259515601,-0.000224632251220005
"E31","ACER.SAH","Sugar maple",131.247282075461,0.0591792173074023,2.02682259515601,-0.000224632251220005
"F30","ACER.SAH","Sugar maple",141.583181273274,0.0591792173074023,2.02682259515601,-0.000224632251220005
"B23","BETU.PAP","White birch",99.1545700185712,0.0651618324442672,1.83836203699803,-0.000416139612817857
"B24","BETU.PAP","White birch",103.276689031745,0.0651618324442672,1.83836203699803,-0.000416139612817857
"B25","BETU.PAP","White birch",113.006951414171,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C19","BETU.PAP","White birch",75.5546610750174,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C20","BETU.PAP","White birch",92.3558283876996,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C21","BETU.PAP","White birch",81.06615552128,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C22","BETU.PAP","White birch",94.9062113781275,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C24","BETU.PAP","White birch",115.339419479885,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C25","BETU.PAP","White birch",112.598039975593,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C26","BETU.PAP","White birch",113.80122315483,0.0651618324442672,1.83836203699803,-0.000416139612817857
"C27","BETU.PAP","White birch",112.813412556647,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D19","BETU.PAP","White birch",111.180268252198,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D21","BETU.PAP","White birch",42.3823347845102,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D22","BETU.PAP","White birch",42.6246532762117,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D25","BETU.PAP","White birch",88.2651748964582,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D26","BETU.PAP","White birch",101.245642728491,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D27","BETU.PAP","White birch",111.800415884428,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D28","BETU.PAP","White birch",124.289468971987,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D29","BETU.PAP","White birch",108.620885242155,0.0651618324442672,1.83836203699803,-0.000416139612817857
"D31","BETU.PAP","White birch",125.469550694003,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E21","BETU.PAP","White birch",49.1056713178887,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E25","BETU.PAP","White birch",69.3477337003322,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E26","BETU.PAP","White birch",81.189650874223,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E27","BETU.PAP","White birch",89.6819369276031,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E28","BETU.PAP","White birch",100.834456665392,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E29","BETU.PAP","White birch",115.941764781696,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F25","BETU.PAP","White birch",53.2054730036317,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F26","BETU.PAP","White birch",63.1344236838639,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F27","BETU.PAP","White birch",72.0126060304168,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F28","BETU.PAP","White birch",79.7233210673069,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F29","BETU.PAP","White birch",101.112522414379,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F30","BETU.PAP","White birch",112.44628727858,0.0651618324442672,1.83836203699803,-0.000416139612817857
"F31","BETU.PAP","White birch",113.20240363713,0.0651618324442672,1.83836203699803,-0.000416139612817857
"G28","BETU.PAP","White birch",68.4315964880934,0.0651618324442672,1.83836203699803,-0.000416139612817857
"G30","BETU.PAP","White birch",97.8040809480309,0.0651618324442672,1.83836203699803,-0.000416139612817857
"H30","BETU.PAP","White birch",64.0444925289128,0.0651618324442672,1.83836203699803,-0.000416139612817857
"K32","BETU.PAP","White birch",30.6806559324666,0.0651618324442672,1.83836203699803,-0.000416139612817857
"Q7","BETU.PAP","White birch",60.8666090709287,0.0651618324442672,1.83836203699803,-0.000416139612817857
"R3","BETU.PAP","White birch",88.5810781745566,0.0651618324442672,1.83836203699803,-0.000416139612817857
"R7","BETU.PAP","White birch",61.9031675681033,0.0651618324442672,1.83836203699803,-0.000416139612817857
"S6","BETU.PAP","White birch",60.2523746316383,0.0651618324442672,1.83836203699803,-0.000416139612817857
"T6","BETU.PAP","White birch",57.5104801528404,0.0651618324442672,1.83836203699803,-0.000416139612817857
"E5","ABIE.LAS","Subalpine fir",197.304324479434,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"E6","ABIE.LAS","Subalpine fir",158.865056758055,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"E7","ABIE.LAS","Subalpine fir",143.003148093668,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"F4","ABIE.LAS","Subalpine fir",177.616312455601,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"F5","ABIE.LAS","Subalpine fir",139.624673790533,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"F6","ABIE.LAS","Subalpine fir",130.247922091104,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"F7","ABIE.LAS","Subalpine fir",98.2689728959281,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"G3","ABIE.LAS","Subalpine fir",164.797018542362,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"G4","ABIE.LAS","Subalpine fir",176.147549684985,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"G5","ABIE.LAS","Subalpine fir",142.794615133671,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"G6","ABIE.LAS","Subalpine fir",119.648046956665,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"H3","ABIE.LAS","Subalpine fir",171.373623678999,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"H4","ABIE.LAS","Subalpine fir",123.249527321799,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"H5","ABIE.LAS","Subalpine fir",115.891969102402,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"H6","ABIE.LAS","Subalpine fir",124.46450629267,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"H7","ABIE.LAS","Subalpine fir",141.780355705236,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"I3","ABIE.LAS","Subalpine fir",96.7093267051517,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"I4","ABIE.LAS","Subalpine fir",86.5625662278312,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"I5","ABIE.LAS","Subalpine fir",144.385425039443,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"I6","ABIE.LAS","Subalpine fir",118.596101079815,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"J3","ABIE.LAS","Subalpine fir",85.6315289952209,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"J4","ABIE.LAS","Subalpine fir",119.76859658811,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"J5","ABIE.LAS","Subalpine fir",171.77555788648,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"J6","ABIE.LAS","Subalpine fir",184.914938910642,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
"K3","ABIE.LAS","Subalpine fir",94.1780678940245,0.0429820568963848,1.68597058014392,-3.26708773412196e-05
